panel,release_id,fiscal_year,indicator_id,indicator_name,prefecture_code,prefecture_name,rate_lower_per_100k,rate_upper_per_100k,point_rate_per_100k,rank_best_possible,rank_worst_possible,ranking_status,suppression_subtype
B_rank_intervals,No.2,2015,IND_5210011,根充済み,10,群馬県,574.5058,574.5058,574.5058,7.0,7.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,11,埼玉県,244.8603,244.8603,244.8603,23.0,23.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,12,千葉県,100.2571,100.2571,100.2571,42.0,42.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,13,東京都,200.6585,200.6585,200.6585,28.0,28.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,14,神奈川県,222.8578,222.8578,222.8578,25.0,25.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,15,新潟県,5847.3958,5847.3958,5847.3958,1.0,1.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,16,富山県,810.8818,810.8818,810.8818,4.0,4.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,17,石川県,87.0884,87.0884,87.0884,43.0,43.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,18,福井県,139.5172,139.5172,139.5172,34.0,34.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,19,山梨県,118.4431,118.4431,118.4431,40.0,40.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,20,長野県,767.0796,767.0796,767.0796,5.0,5.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,21,岐阜県,129.7244,129.7244,129.7244,35.0,35.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,22,静岡県,228.7027,228.7027,228.7027,24.0,24.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,23,愛知県,121.0076,121.0076,121.0076,37.0,37.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,24,三重県,265.859,265.859,265.859,22.0,22.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,25,滋賀県,119.9575,119.9575,119.9575,39.0,39.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,26,京都府,175.1724,175.1724,175.1724,29.0,29.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,27,大阪府,2709.1074,2709.1074,2709.1074,3.0,3.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,28,兵庫県,367.9494,367.9494,367.9494,13.0,13.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,29,奈良県,312.9765,312.9765,312.9765,17.0,17.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,30,和歌山県,373.9627,373.9627,373.9627,12.0,12.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,31,鳥取県,216.0558,216.0558,216.0558,26.0,26.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,32,島根県,146.3977,146.3977,146.3977,32.0,32.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,33,岡山県,443.8606,443.8606,443.8606,10.0,10.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,34,広島県,207.4543,207.4543,207.4543,27.0,27.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,35,山口県,462.2776,462.2776,462.2776,9.0,9.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,36,徳島県,146.5608,146.5608,146.5608,31.0,31.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,37,香川県,686.2705,686.2705,686.2705,6.0,6.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,38,愛媛県,333.7184,333.7184,333.7184,16.0,16.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,39,高知県,289.4231,289.4231,289.4231,20.0,20.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,40,福岡県,51.274,51.274,51.274,46.0,46.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,41,佐賀県,61.1044,61.1044,61.1044,44.0,44.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,42,長崎県,345.6064,345.6064,345.6064,14.0,14.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,43,熊本県,142.8331,142.8331,142.8331,33.0,33.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,44,大分県,120.8405,120.8405,120.8405,38.0,38.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,45,宮崎県,17.7536,17.7536,17.7536,47.0,47.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,46,鹿児島県,3816.9903,3816.9903,3816.9903,2.0,2.0,stable_point_identified,not_suppressed
B_rank_intervals,No.2,2015,IND_5210011,根充済み,47,沖縄県,53.0683,53.0683,53.0683,45.0,45.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,01,北海道,307.0815,307.0815,307.0815,17.0,17.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,02,青森県,473.6272,473.6272,473.6272,8.0,8.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,03,岩手県,91.5615,91.5615,91.5615,42.0,42.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,04,宮城県,108.97,108.97,108.97,39.0,39.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,05,秋田県,170.5941,170.5941,170.5941,31.0,31.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,06,山形県,353.1896,353.1896,353.1896,13.0,13.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,07,福島県,378.485,378.485,378.485,11.0,11.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,08,茨城県,270.5336,270.5336,270.5336,21.0,21.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,09,栃木県,298.9827,298.9827,298.9827,18.0,18.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,10,群馬県,576.1566,576.1566,576.1566,7.0,7.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,11,埼玉県,245.26,245.26,245.26,24.0,24.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,12,千葉県,103.0468,103.0468,103.0468,40.0,40.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,13,東京都,194.084,194.084,194.084,27.0,27.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,14,神奈川県,219.825,219.825,219.825,26.0,26.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,15,新潟県,5739.2826,5739.2826,5739.2826,1.0,1.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,16,富山県,834.7785,834.7785,834.7785,4.0,4.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,17,石川県,93.6577,93.6577,93.6577,41.0,41.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,18,福井県,141.9437,141.9437,141.9437,33.0,33.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,19,山梨県,79.0361,79.0361,79.0361,43.0,43.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,20,長野県,665.3257,665.3257,665.3257,5.0,5.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,21,岐阜県,126.9041,126.9041,126.9041,36.0,36.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,22,静岡県,247.7766,247.7766,247.7766,23.0,23.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,23,愛知県,113.534,113.534,113.534,38.0,38.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,24,三重県,257.4115,257.4115,257.4115,22.0,22.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,25,滋賀県,119.7452,119.7452,119.7452,37.0,37.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,26,京都府,176.238,176.238,176.238,30.0,30.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,27,大阪府,2747.7867,2747.7867,2747.7867,3.0,3.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,28,兵庫県,351.5399,351.5399,351.5399,14.0,14.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,29,奈良県,307.9646,307.9646,307.9646,16.0,16.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,30,和歌山県,375.1572,375.1572,375.1572,12.0,12.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,31,鳥取県,186.1404,186.1404,186.1404,28.0,28.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,32,島根県,141.4493,141.4493,141.4493,34.0,34.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,33,岡山県,444.0731,444.0731,444.0731,9.0,9.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,34,広島県,220.6909,220.6909,220.6909,25.0,25.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,35,山口県,427.7618,427.7618,427.7618,10.0,10.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,36,徳島県,177.4667,177.4667,177.4667,29.0,29.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,37,香川県,656.2757,656.2757,656.2757,6.0,6.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,38,愛媛県,295.8545,295.8545,295.8545,19.0,19.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,39,高知県,282.1082,282.1082,282.1082,20.0,20.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,40,福岡県,45.5525,45.5525,45.5525,45.0,45.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,41,佐賀県,67.029,67.029,67.029,44.0,44.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,42,長崎県,320.7023,320.7023,320.7023,15.0,15.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,43,熊本県,131.9617,131.9617,131.9617,35.0,35.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,44,大分県,154.2241,154.2241,154.2241,32.0,32.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,45,宮崎県,15.9672,15.9672,15.9672,47.0,47.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,46,鹿児島県,3957.8497,3957.8497,3957.8497,2.0,2.0,stable_point_identified,not_suppressed
B_rank_intervals,No.3,2016,IND_5210011,根充済み,47,沖縄県,33.8429,33.8429,33.8429,46.0,46.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,01,北海道,297.3684,297.3684,297.3684,16.0,16.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,02,青森県,435.5243,435.5243,435.5243,9.0,9.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,03,岩手県,85.8964,85.8964,85.8964,42.0,42.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,04,宮城県,102.2385,102.2385,102.2385,39.0,39.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,05,秋田県,169.2771,169.2771,169.2771,32.0,32.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,06,山形県,359.8004,359.8004,359.8004,12.0,12.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,07,福島県,329.2774,329.2774,329.2774,14.0,14.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,08,茨城県,267.7732,267.7732,267.7732,20.0,20.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,09,栃木県,272.0491,272.0491,272.0491,19.0,19.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,10,群馬県,569.5918,569.5918,569.5918,6.0,6.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,11,埼玉県,236.4843,236.4843,236.4843,22.0,22.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,12,千葉県,106.8364,106.8364,106.8364,38.0,38.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,13,東京都,186.1119,186.1119,186.1119,27.0,27.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,14,神奈川県,211.7043,211.7043,211.7043,25.0,25.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,15,新潟県,5680.0618,5680.0618,5680.0618,1.0,1.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,16,富山県,874.6212,874.6212,874.6212,4.0,4.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,17,石川県,90.1482,90.1482,90.1482,41.0,41.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,18,福井県,135.1733,135.1733,135.1733,34.0,34.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,19,山梨県,80.5589,80.5589,80.5589,43.0,43.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,20,長野県,704.7688,704.7688,704.7688,5.0,5.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,21,岐阜県,116.4343,116.4343,116.4343,36.0,36.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,22,静岡県,256.0272,256.0272,256.0272,21.0,21.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,23,愛知県,100.9568,100.9568,100.9568,40.0,40.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,24,三重県,276.0556,276.0556,276.0556,18.0,18.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,25,滋賀県,109.908,109.908,109.908,37.0,37.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,26,京都府,175.8369,175.8369,175.8369,29.0,29.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,27,大阪府,2740.9045,2740.9045,2740.9045,3.0,3.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,28,兵庫県,351.0267,351.0267,351.0267,13.0,13.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,29,奈良県,298.5905,298.5905,298.5905,15.0,15.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,30,和歌山県,365.7143,365.7143,365.7143,11.0,11.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,31,鳥取県,191.1504,191.1504,191.1504,26.0,26.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,32,島根県,121.3139,121.3139,121.3139,35.0,35.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,33,岡山県,432.8789,432.8789,432.8789,10.0,10.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,34,広島県,212.0891,212.0891,212.0891,24.0,24.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,35,山口県,487.8525,487.8525,487.8525,8.0,8.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,36,徳島県,177.2544,177.2544,177.2544,28.0,28.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,37,香川県,544.2606,544.2606,544.2606,7.0,7.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,38,愛媛県,218.1818,218.1818,218.1818,23.0,23.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,39,高知県,175.07,175.07,175.07,30.0,30.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,40,福岡県,43.1565,43.1565,43.1565,46.0,46.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,41,佐賀県,60.1942,60.1942,60.1942,45.0,45.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,42,長崎県,293.353,293.353,293.353,17.0,17.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,43,熊本県,151.2748,151.2748,151.2748,33.0,33.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,44,大分県,174.6528,174.6528,174.6528,31.0,31.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,45,宮崎県,22.6814,22.6814,22.6814,47.0,47.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,46,鹿児島県,3909.4711,3909.4711,3909.4711,2.0,2.0,stable_point_identified,not_suppressed
B_rank_intervals,No.4,2017,IND_5210011,根充済み,47,沖縄県,66.4588,66.4588,66.4588,44.0,44.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,01,北海道,293.2085,293.2085,293.2085,14.0,14.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,02,青森県,455.8195,455.8195,455.8195,8.0,8.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,03,岩手県,93.7147,93.7147,93.7147,42.0,42.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,04,宮城県,104.0155,104.0155,104.0155,39.0,39.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,05,秋田県,174.9235,174.9235,174.9235,29.0,29.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,06,山形県,364.7706,364.7706,364.7706,11.0,11.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,07,福島県,261.1588,261.1588,261.1588,20.0,20.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,08,茨城県,271.6719,271.6719,271.6719,19.0,19.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,09,栃木県,272.9188,272.9188,272.9188,18.0,18.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,10,群馬県,580.6865,580.6865,580.6865,6.0,6.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,11,埼玉県,217.0123,217.0123,217.0123,22.0,22.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,12,千葉県,112.6139,112.6139,112.6139,37.0,37.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,13,東京都,181.609,181.609,181.609,27.0,27.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,14,神奈川県,199.9455,199.9455,199.9455,24.0,24.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,15,新潟県,5742.2974,5742.2974,5742.2974,1.0,1.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,16,富山県,928.4762,928.4762,928.4762,4.0,4.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,17,石川県,87.664,87.664,87.664,43.0,43.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,18,福井県,169.2506,169.2506,169.2506,31.0,31.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,19,山梨県,94.492,94.492,94.492,41.0,41.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,20,長野県,759.8158,759.8158,759.8158,5.0,5.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,21,岐阜県,116.3746,116.3746,116.3746,36.0,36.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,22,静岡県,260.2077,260.2077,260.2077,21.0,21.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,23,愛知県,99.8142,99.8142,99.8142,40.0,40.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,24,三重県,276.7169,276.7169,276.7169,17.0,17.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,25,滋賀県,106.4448,106.4448,106.4448,38.0,38.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,26,京都府,174.0255,174.0255,174.0255,30.0,30.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,27,大阪府,2636.5142,2636.5142,2636.5142,3.0,3.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,28,兵庫県,344.0554,344.0554,344.0554,13.0,13.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,29,奈良県,292.3077,292.3077,292.3077,15.0,15.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,30,和歌山県,346.9519,346.9519,346.9519,12.0,12.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,31,鳥取県,156.9643,156.9643,156.9643,32.0,32.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,32,島根県,120.8824,120.8824,120.8824,35.0,35.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,33,岡山県,435.9326,435.9326,435.9326,10.0,10.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,34,広島県,192.0483,192.0483,192.0483,25.0,25.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,35,山口県,454.7445,454.7445,454.7445,9.0,9.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,36,徳島県,200.4076,200.4076,200.4076,23.0,23.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,37,香川県,553.1185,553.1185,553.1185,7.0,7.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,38,愛媛県,180.6213,180.6213,180.6213,28.0,28.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,39,高知県,58.9235,58.9235,58.9235,44.0,44.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,40,福岡県,41.5312,41.5312,41.5312,46.0,46.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,41,佐賀県,42.9792,42.9792,42.9792,45.0,45.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,42,長崎県,291.4989,291.4989,291.4989,16.0,16.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,43,熊本県,142.288,142.288,142.288,34.0,34.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,44,大分県,188.7238,188.7238,188.7238,26.0,26.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,45,宮崎県,21.3691,21.3691,21.3691,47.0,47.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,46,鹿児島県,3772.8005,3772.8005,3772.8005,2.0,2.0,stable_point_identified,not_suppressed
B_rank_intervals,No.5,2018,IND_5210011,根充済み,47,沖縄県,146.8923,146.8923,146.8923,33.0,33.0,stable_point_identified,not_suppressed
B_rank_intervals,No.6,2019,IND_5210011,根充済み,01,北海道,300.8952,300.8952,300.8952,13.0,13.0,stable_point_identified,not_suppressed
B_rank_intervals,No.6,2019,IND_5210011,根充済み,02,青森県,473.8363,473.8363,473.8363,8.0,8.0,stable_point_identified,not_suppressed
B_rank_intervals,No.6,2019,IND_5210011,根充済み,03,岩手県,112.1434,112.1434,112.1434,38.0,38.0,stable_point_identified,not_suppressed
B_rank_intervals,No.6,2019,IND_5210011,根充済み,04,宮城県,91.9341,91.9341,91.9341,41.0,41.0,stable_point_identified,not_suppressed
B_rank_intervals,No.6,2019,IND_5210011,根充済み,05,秋田県,208.2816,208.2816,208.2816,23.0,23.0,stable_point_identified,not_suppressed
B_rank_intervals,No.6,2019,IND_5210011,根充済み,06,山形県,357.7922,357.7922,357.7922,11.0,11.0,stable_point_identified,not_suppressed
B_rank_intervals,No.6,2019,IND_5210011,根充済み,07,福島県,243.2828,243.2828,243.2828,19.0,19.0,stable_point_identified,not_suppressed
B_rank_intervals,No.6,2019,IND_5210011,根充済み,08,茨城県,252.9021,252.9021,252.9021,17.0,17.0,stable_point_identified,not_suppressed
B_rank_intervals,No.6,2019,IND_5210011,根充済み,09,栃木県,261.3237,261.3237,261.3237,16.0,16.0,stable_point_identified,not_suppressed
B_rank_intervals,No.6,2019,IND_5210011,根充済み,10,群馬県,620.9578,620.9578,620.9578,6.0,6.0,stable_point_identified,not_suppressed
B_rank_intervals,No.6,2019,IND_5210011,根充済み,11,埼玉県,215.1429,215.1429,215.1429,22.0,22.0,stable_point_identified,not_suppressed
