release_id,fiscal_year,indicator_id,indicator_name,prefecture_code,prefecture_name,population,cell_state,suppression_subtype,count_lower,count_upper,rate_lower_per_100k,rate_upper_per_100k,rate_status
No.3,2016,IND_8843319,限局型若年性歯周炎,36,徳島県,750000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.3,2016,IND_8843319,限局型若年性歯周炎,37,香川県,972000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.3,2016,IND_8843319,限局型若年性歯周炎,38,愛媛県,1375000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.3,2016,IND_8843319,限局型若年性歯周炎,39,高知県,721000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.3,2016,IND_8843319,限局型若年性歯周炎,40,福岡県,5104000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.3,2016,IND_8843319,限局型若年性歯周炎,41,佐賀県,828000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.3,2016,IND_8843319,限局型若年性歯周炎,42,長崎県,1367000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.3,2016,IND_8843319,限局型若年性歯周炎,43,熊本県,1774000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.3,2016,IND_8843319,限局型若年性歯周炎,44,大分県,1160000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.3,2016,IND_8843319,限局型若年性歯周炎,45,宮崎県,1096000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.3,2016,IND_8843319,限局型若年性歯周炎,46,鹿児島県,1637000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.3,2016,IND_8843319,限局型若年性歯周炎,47,沖縄県,1439000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_5210011,根充済み,01,北海道,5320000,observed,not_suppressed,15820.0,15820.0,297.3684,297.3684,point_identified
No.4,2017,IND_5210011,根充済み,02,青森県,1278000,observed,not_suppressed,5566.0,5566.0,435.5243,435.5243,point_identified
No.4,2017,IND_5210011,根充済み,03,岩手県,1255000,observed,not_suppressed,1078.0,1078.0,85.8964,85.8964,point_identified
No.4,2017,IND_5210011,根充済み,04,宮城県,2323000,observed,not_suppressed,2375.0,2375.0,102.2385,102.2385,point_identified
No.4,2017,IND_5210011,根充済み,05,秋田県,996000,observed,not_suppressed,1686.0,1686.0,169.2771,169.2771,point_identified
No.4,2017,IND_5210011,根充済み,06,山形県,1102000,observed,not_suppressed,3965.0,3965.0,359.8004,359.8004,point_identified
No.4,2017,IND_5210011,根充済み,07,福島県,1882000,observed,not_suppressed,6197.0,6197.0,329.2774,329.2774,point_identified
No.4,2017,IND_5210011,根充済み,08,茨城県,2892000,observed,not_suppressed,7744.0,7744.0,267.7732,267.7732,point_identified
No.4,2017,IND_5210011,根充済み,09,栃木県,1957000,observed,not_suppressed,5324.0,5324.0,272.0491,272.0491,point_identified
No.4,2017,IND_5210011,根充済み,10,群馬県,1960000,observed,not_suppressed,11164.0,11164.0,569.5918,569.5918,point_identified
No.4,2017,IND_5210011,根充済み,11,埼玉県,7310000,observed,not_suppressed,17287.0,17287.0,236.4843,236.4843,point_identified
No.4,2017,IND_5210011,根充済み,12,千葉県,6246000,observed,not_suppressed,6673.0,6673.0,106.8364,106.8364,point_identified
No.4,2017,IND_5210011,根充済み,13,東京都,13724000,observed,not_suppressed,25542.0,25542.0,186.1119,186.1119,point_identified
No.4,2017,IND_5210011,根充済み,14,神奈川県,9159000,observed,not_suppressed,19390.0,19390.0,211.7043,211.7043,point_identified
No.4,2017,IND_5210011,根充済み,15,新潟県,2267000,observed,not_suppressed,128767.0,128767.0,5680.0618,5680.0618,point_identified
No.4,2017,IND_5210011,根充済み,16,富山県,1056000,observed,not_suppressed,9236.0,9236.0,874.6212,874.6212,point_identified
No.4,2017,IND_5210011,根充済み,17,石川県,1147000,observed,not_suppressed,1034.0,1034.0,90.1482,90.1482,point_identified
No.4,2017,IND_5210011,根充済み,18,福井県,779000,observed,not_suppressed,1053.0,1053.0,135.1733,135.1733,point_identified
No.4,2017,IND_5210011,根充済み,19,山梨県,823000,observed,not_suppressed,663.0,663.0,80.5589,80.5589,point_identified
No.4,2017,IND_5210011,根充済み,20,長野県,2076000,observed,not_suppressed,14631.0,14631.0,704.7688,704.7688,point_identified
No.4,2017,IND_5210011,根充済み,21,岐阜県,2008000,observed,not_suppressed,2338.0,2338.0,116.4343,116.4343,point_identified
No.4,2017,IND_5210011,根充済み,22,静岡県,3675000,observed,not_suppressed,9409.0,9409.0,256.0272,256.0272,point_identified
No.4,2017,IND_5210011,根充済み,23,愛知県,7525000,observed,not_suppressed,7597.0,7597.0,100.9568,100.9568,point_identified
No.4,2017,IND_5210011,根充済み,24,三重県,1800000,observed,not_suppressed,4969.0,4969.0,276.0556,276.0556,point_identified
No.4,2017,IND_5210011,根充済み,25,滋賀県,1413000,observed,not_suppressed,1553.0,1553.0,109.908,109.908,point_identified
No.4,2017,IND_5210011,根充済み,26,京都府,2599000,observed,not_suppressed,4570.0,4570.0,175.8369,175.8369,point_identified
No.4,2017,IND_5210011,根充済み,27,大阪府,8823000,observed,not_suppressed,241830.0,241830.0,2740.9045,2740.9045,point_identified
No.4,2017,IND_5210011,根充済み,28,兵庫県,5503000,observed,not_suppressed,19317.0,19317.0,351.0267,351.0267,point_identified
No.4,2017,IND_5210011,根充済み,29,奈良県,1348000,observed,not_suppressed,4025.0,4025.0,298.5905,298.5905,point_identified
No.4,2017,IND_5210011,根充済み,30,和歌山県,945000,observed,not_suppressed,3456.0,3456.0,365.7143,365.7143,point_identified
No.4,2017,IND_5210011,根充済み,31,鳥取県,565000,observed,not_suppressed,1080.0,1080.0,191.1504,191.1504,point_identified
No.4,2017,IND_5210011,根充済み,32,島根県,685000,observed,not_suppressed,831.0,831.0,121.3139,121.3139,point_identified
No.4,2017,IND_5210011,根充済み,33,岡山県,1907000,observed,not_suppressed,8255.0,8255.0,432.8789,432.8789,point_identified
No.4,2017,IND_5210011,根充済み,34,広島県,2829000,observed,not_suppressed,6000.0,6000.0,212.0891,212.0891,point_identified
No.4,2017,IND_5210011,根充済み,35,山口県,1383000,observed,not_suppressed,6747.0,6747.0,487.8525,487.8525,point_identified
No.4,2017,IND_5210011,根充済み,36,徳島県,743000,observed,not_suppressed,1317.0,1317.0,177.2544,177.2544,point_identified
No.4,2017,IND_5210011,根充済み,37,香川県,967000,observed,not_suppressed,5263.0,5263.0,544.2606,544.2606,point_identified
No.4,2017,IND_5210011,根充済み,38,愛媛県,1364000,observed,not_suppressed,2976.0,2976.0,218.1818,218.1818,point_identified
No.4,2017,IND_5210011,根充済み,39,高知県,714000,observed,not_suppressed,1250.0,1250.0,175.07,175.07,point_identified
No.4,2017,IND_5210011,根充済み,40,福岡県,5107000,observed,not_suppressed,2204.0,2204.0,43.1565,43.1565,point_identified
No.4,2017,IND_5210011,根充済み,41,佐賀県,824000,observed,not_suppressed,496.0,496.0,60.1942,60.1942,point_identified
No.4,2017,IND_5210011,根充済み,42,長崎県,1354000,observed,not_suppressed,3972.0,3972.0,293.353,293.353,point_identified
No.4,2017,IND_5210011,根充済み,43,熊本県,1765000,observed,not_suppressed,2670.0,2670.0,151.2748,151.2748,point_identified
No.4,2017,IND_5210011,根充済み,44,大分県,1152000,observed,not_suppressed,2012.0,2012.0,174.6528,174.6528,point_identified
No.4,2017,IND_5210011,根充済み,45,宮崎県,1089000,observed,not_suppressed,247.0,247.0,22.6814,22.6814,point_identified
No.4,2017,IND_5210011,根充済み,46,鹿児島県,1626000,observed,not_suppressed,63568.0,63568.0,3909.4711,3909.4711,point_identified
No.4,2017,IND_5210011,根充済み,47,沖縄県,1443000,observed,not_suppressed,959.0,959.0,66.4588,66.4588,point_identified
No.4,2017,IND_5220077,血行性歯髄炎,01,北海道,5320000,suppressed,primary_low_count,1.0,9.0,0.0188,0.1692,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,02,青森県,1278000,suppressed,primary_low_count,1.0,9.0,0.0782,0.7042,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,03,岩手県,1255000,suppressed,primary_low_count,1.0,9.0,0.0797,0.7171,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,04,宮城県,2323000,suppressed,primary_low_count,1.0,9.0,0.043,0.3874,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,05,秋田県,996000,suppressed,primary_low_count,1.0,9.0,0.1004,0.9036,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,06,山形県,1102000,suppressed,primary_low_count,1.0,9.0,0.0907,0.8167,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,07,福島県,1882000,suppressed,primary_low_count,1.0,9.0,0.0531,0.4782,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,08,茨城県,2892000,suppressed,primary_low_count,1.0,9.0,0.0346,0.3112,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,09,栃木県,1957000,suppressed,primary_low_count,1.0,9.0,0.0511,0.4599,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,10,群馬県,1960000,suppressed,primary_low_count,1.0,9.0,0.051,0.4592,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,11,埼玉県,7310000,suppressed,primary_low_count,1.0,9.0,0.0137,0.1231,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,12,千葉県,6246000,suppressed,primary_low_count,1.0,9.0,0.016,0.1441,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,13,東京都,13724000,observed,not_suppressed,100.0,100.0,0.7287,0.7287,point_identified
No.4,2017,IND_5220077,血行性歯髄炎,14,神奈川県,9159000,suppressed,primary_low_count,1.0,9.0,0.0109,0.0983,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,15,新潟県,2267000,suppressed,primary_low_count,1.0,9.0,0.0441,0.397,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,16,富山県,1056000,suppressed,primary_low_count,1.0,9.0,0.0947,0.8523,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,17,石川県,1147000,suppressed,primary_low_count,1.0,9.0,0.0872,0.7847,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,18,福井県,779000,suppressed,primary_low_count,1.0,9.0,0.1284,1.1553,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,19,山梨県,823000,suppressed,primary_low_count,1.0,9.0,0.1215,1.0936,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,20,長野県,2076000,suppressed,primary_low_count,1.0,9.0,0.0482,0.4335,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,21,岐阜県,2008000,suppressed,primary_low_count,1.0,9.0,0.0498,0.4482,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,22,静岡県,3675000,suppressed,primary_low_count,1.0,9.0,0.0272,0.2449,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,23,愛知県,7525000,suppressed,primary_low_count,1.0,9.0,0.0133,0.1196,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,24,三重県,1800000,suppressed,primary_low_count,1.0,9.0,0.0556,0.5,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,25,滋賀県,1413000,suppressed,primary_low_count,1.0,9.0,0.0708,0.6369,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,26,京都府,2599000,suppressed,primary_low_count,1.0,9.0,0.0385,0.3463,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,27,大阪府,8823000,suppressed,primary_low_count,1.0,9.0,0.0113,0.102,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,28,兵庫県,5503000,suppressed,primary_low_count,1.0,9.0,0.0182,0.1635,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,29,奈良県,1348000,suppressed,primary_low_count,1.0,9.0,0.0742,0.6677,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,30,和歌山県,945000,suppressed,primary_low_count,1.0,9.0,0.1058,0.9524,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,31,鳥取県,565000,suppressed,primary_low_count,1.0,9.0,0.177,1.5929,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,32,島根県,685000,suppressed,primary_low_count,1.0,9.0,0.146,1.3139,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,33,岡山県,1907000,suppressed,primary_low_count,1.0,9.0,0.0524,0.4719,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,34,広島県,2829000,suppressed,primary_low_count,1.0,9.0,0.0353,0.3181,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,35,山口県,1383000,suppressed,primary_low_count,1.0,9.0,0.0723,0.6508,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,36,徳島県,743000,suppressed,primary_low_count,1.0,9.0,0.1346,1.2113,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,37,香川県,967000,suppressed,primary_low_count,1.0,9.0,0.1034,0.9307,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,38,愛媛県,1364000,suppressed,primary_low_count,1.0,9.0,0.0733,0.6598,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,39,高知県,714000,suppressed,primary_low_count,1.0,9.0,0.1401,1.2605,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,40,福岡県,5107000,suppressed,primary_low_count,1.0,9.0,0.0196,0.1762,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,41,佐賀県,824000,suppressed,primary_low_count,1.0,9.0,0.1214,1.0922,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,42,長崎県,1354000,suppressed,primary_low_count,1.0,9.0,0.0739,0.6647,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,43,熊本県,1765000,suppressed,primary_low_count,1.0,9.0,0.0567,0.5099,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,44,大分県,1152000,suppressed,primary_low_count,1.0,9.0,0.0868,0.7812,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,45,宮崎県,1089000,suppressed,primary_low_count,1.0,9.0,0.0918,0.8264,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,46,鹿児島県,1626000,suppressed,primary_low_count,1.0,9.0,0.0615,0.5535,bounded_primary
No.4,2017,IND_5220077,血行性歯髄炎,47,沖縄県,1443000,suppressed,primary_low_count,1.0,9.0,0.0693,0.6237,bounded_primary
No.4,2017,IND_8843319,限局型若年性歯周炎,01,北海道,5320000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,02,青森県,1278000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,03,岩手県,1255000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,04,宮城県,2323000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,05,秋田県,996000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,06,山形県,1102000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,07,福島県,1882000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,08,茨城県,2892000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,09,栃木県,1957000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,10,群馬県,1960000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,11,埼玉県,7310000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,12,千葉県,6246000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,13,東京都,13724000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,14,神奈川県,9159000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,15,新潟県,2267000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,16,富山県,1056000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,17,石川県,1147000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,18,福井県,779000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,19,山梨県,823000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,20,長野県,2076000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,21,岐阜県,2008000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,22,静岡県,3675000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,23,愛知県,7525000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,24,三重県,1800000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,25,滋賀県,1413000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,26,京都府,2599000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,27,大阪府,8823000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,28,兵庫県,5503000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,29,奈良県,1348000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,30,和歌山県,945000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,31,鳥取県,565000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,32,島根県,685000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,33,岡山県,1907000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,34,広島県,2829000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,35,山口県,1383000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,36,徳島県,743000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,37,香川県,967000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,38,愛媛県,1364000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,39,高知県,714000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,40,福岡県,5107000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,41,佐賀県,824000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,42,長崎県,1354000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,43,熊本県,1765000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,44,大分県,1152000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,45,宮崎県,1089000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,46,鹿児島県,1626000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.4,2017,IND_8843319,限局型若年性歯周炎,47,沖縄県,1443000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5210011,根充済み,01,北海道,5286000,observed,not_suppressed,15499.0,15499.0,293.2085,293.2085,point_identified
No.5,2018,IND_5210011,根充済み,02,青森県,1263000,observed,not_suppressed,5757.0,5757.0,455.8195,455.8195,point_identified
No.5,2018,IND_5210011,根充済み,03,岩手県,1241000,observed,not_suppressed,1163.0,1163.0,93.7147,93.7147,point_identified
No.5,2018,IND_5210011,根充済み,04,宮城県,2316000,observed,not_suppressed,2409.0,2409.0,104.0155,104.0155,point_identified
No.5,2018,IND_5210011,根充済み,05,秋田県,981000,observed,not_suppressed,1716.0,1716.0,174.9235,174.9235,point_identified
No.5,2018,IND_5210011,根充済み,06,山形県,1090000,observed,not_suppressed,3976.0,3976.0,364.7706,364.7706,point_identified
No.5,2018,IND_5210011,根充済み,07,福島県,1864000,observed,not_suppressed,4868.0,4868.0,261.1588,261.1588,point_identified
No.5,2018,IND_5210011,根充済み,08,茨城県,2877000,observed,not_suppressed,7816.0,7816.0,271.6719,271.6719,point_identified
No.5,2018,IND_5210011,根充済み,09,栃木県,1946000,observed,not_suppressed,5311.0,5311.0,272.9188,272.9188,point_identified
No.5,2018,IND_5210011,根充済み,10,群馬県,1952000,observed,not_suppressed,11335.0,11335.0,580.6865,580.6865,point_identified
No.5,2018,IND_5210011,根充済み,11,埼玉県,7330000,observed,not_suppressed,15907.0,15907.0,217.0123,217.0123,point_identified
No.5,2018,IND_5210011,根充済み,12,千葉県,6255000,observed,not_suppressed,7044.0,7044.0,112.6139,112.6139,point_identified
No.5,2018,IND_5210011,根充済み,13,東京都,13822000,observed,not_suppressed,25102.0,25102.0,181.609,181.609,point_identified
No.5,2018,IND_5210011,根充済み,14,神奈川県,9177000,observed,not_suppressed,18349.0,18349.0,199.9455,199.9455,point_identified
No.5,2018,IND_5210011,根充済み,15,新潟県,2246000,observed,not_suppressed,128972.0,128972.0,5742.2974,5742.2974,point_identified
No.5,2018,IND_5210011,根充済み,16,富山県,1050000,observed,not_suppressed,9749.0,9749.0,928.4762,928.4762,point_identified
No.5,2018,IND_5210011,根充済み,17,石川県,1143000,observed,not_suppressed,1002.0,1002.0,87.664,87.664,point_identified
No.5,2018,IND_5210011,根充済み,18,福井県,774000,observed,not_suppressed,1310.0,1310.0,169.2506,169.2506,point_identified
No.5,2018,IND_5210011,根充済み,19,山梨県,817000,observed,not_suppressed,772.0,772.0,94.492,94.492,point_identified
No.5,2018,IND_5210011,根充済み,20,長野県,2063000,observed,not_suppressed,15675.0,15675.0,759.8158,759.8158,point_identified
No.5,2018,IND_5210011,根充済み,21,岐阜県,1997000,observed,not_suppressed,2324.0,2324.0,116.3746,116.3746,point_identified
No.5,2018,IND_5210011,根充済み,22,静岡県,3659000,observed,not_suppressed,9521.0,9521.0,260.2077,260.2077,point_identified
No.5,2018,IND_5210011,根充済み,23,愛知県,7537000,observed,not_suppressed,7523.0,7523.0,99.8142,99.8142,point_identified
No.5,2018,IND_5210011,根充済み,24,三重県,1791000,observed,not_suppressed,4956.0,4956.0,276.7169,276.7169,point_identified
No.5,2018,IND_5210011,根充済み,25,滋賀県,1412000,observed,not_suppressed,1503.0,1503.0,106.4448,106.4448,point_identified
No.5,2018,IND_5210011,根充済み,26,京都府,2591000,observed,not_suppressed,4509.0,4509.0,174.0255,174.0255,point_identified
No.5,2018,IND_5210011,根充済み,27,大阪府,8813000,observed,not_suppressed,232356.0,232356.0,2636.5142,2636.5142,point_identified
No.5,2018,IND_5210011,根充済み,28,兵庫県,5484000,observed,not_suppressed,18868.0,18868.0,344.0554,344.0554,point_identified
No.5,2018,IND_5210011,根充済み,29,奈良県,1339000,observed,not_suppressed,3914.0,3914.0,292.3077,292.3077,point_identified
No.5,2018,IND_5210011,根充済み,30,和歌山県,935000,observed,not_suppressed,3244.0,3244.0,346.9519,346.9519,point_identified
No.5,2018,IND_5210011,根充済み,31,鳥取県,560000,observed,not_suppressed,879.0,879.0,156.9643,156.9643,point_identified
No.5,2018,IND_5210011,根充済み,32,島根県,680000,observed,not_suppressed,822.0,822.0,120.8824,120.8824,point_identified
No.5,2018,IND_5210011,根充済み,33,岡山県,1898000,observed,not_suppressed,8274.0,8274.0,435.9326,435.9326,point_identified
No.5,2018,IND_5210011,根充済み,34,広島県,2817000,observed,not_suppressed,5410.0,5410.0,192.0483,192.0483,point_identified
No.5,2018,IND_5210011,根充済み,35,山口県,1370000,observed,not_suppressed,6230.0,6230.0,454.7445,454.7445,point_identified
No.5,2018,IND_5210011,根充済み,36,徳島県,736000,observed,not_suppressed,1475.0,1475.0,200.4076,200.4076,point_identified
No.5,2018,IND_5210011,根充済み,37,香川県,962000,observed,not_suppressed,5321.0,5321.0,553.1185,553.1185,point_identified
No.5,2018,IND_5210011,根充済み,38,愛媛県,1352000,observed,not_suppressed,2442.0,2442.0,180.6213,180.6213,point_identified
No.5,2018,IND_5210011,根充済み,39,高知県,706000,observed,not_suppressed,416.0,416.0,58.9235,58.9235,point_identified
No.5,2018,IND_5210011,根充済み,40,福岡県,5107000,observed,not_suppressed,2121.0,2121.0,41.5312,41.5312,point_identified
No.5,2018,IND_5210011,根充済み,41,佐賀県,819000,observed,not_suppressed,352.0,352.0,42.9792,42.9792,point_identified
No.5,2018,IND_5210011,根充済み,42,長崎県,1341000,observed,not_suppressed,3909.0,3909.0,291.4989,291.4989,point_identified
No.5,2018,IND_5210011,根充済み,43,熊本県,1757000,observed,not_suppressed,2500.0,2500.0,142.288,142.288,point_identified
No.5,2018,IND_5210011,根充済み,44,大分県,1144000,observed,not_suppressed,2159.0,2159.0,188.7238,188.7238,point_identified
No.5,2018,IND_5210011,根充済み,45,宮崎県,1081000,observed,not_suppressed,231.0,231.0,21.3691,21.3691,point_identified
No.5,2018,IND_5210011,根充済み,46,鹿児島県,1614000,observed,not_suppressed,60893.0,60893.0,3772.8005,3772.8005,point_identified
No.5,2018,IND_5210011,根充済み,47,沖縄県,1448000,observed,not_suppressed,2127.0,2127.0,146.8923,146.8923,point_identified
No.5,2018,IND_5220077,血行性歯髄炎,01,北海道,5286000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,02,青森県,1263000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,03,岩手県,1241000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,04,宮城県,2316000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,05,秋田県,981000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,06,山形県,1090000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
No.5,2018,IND_5220077,血行性歯髄炎,07,福島県,1864000,suppressed,ambiguous_suppression,,,,,not_bounded_ambiguous
