fiscal_year,population_year_or_date,prefecture_code,prefecture_name,population,source_name,source_path_or_url,denominator_definition,notes
2020,2020-10-01,12,千葉県,6284000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,13,東京都,14048000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,14,神奈川県,9237000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,15,新潟県,2201000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,16,富山県,1035000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,17,石川県,1133000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,18,福井県,767000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,19,山梨県,810000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,20,長野県,2048000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,21,岐阜県,1979000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,22,静岡県,3633000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,23,愛知県,7542000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,24,三重県,1770000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,25,滋賀県,1414000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,26,京都府,2578000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,27,大阪府,8838000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,28,兵庫県,5465000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,29,奈良県,1324000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,30,和歌山県,923000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,31,鳥取県,553000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,32,島根県,671000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,33,岡山県,1888000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,34,広島県,2800000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,35,山口県,1342000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,36,徳島県,720000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,37,香川県,950000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,38,愛媛県,1335000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,39,高知県,692000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,40,福岡県,5135000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,41,佐賀県,811000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,42,長崎県,1312000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,43,熊本県,1738000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,44,大分県,1124000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,45,宮崎県,1070000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,46,鹿児島県,1588000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2020,2020-10-01,47,沖縄県,1467000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2020-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1601; 千人×1000=人; 2026-07-07
2022,2022-10-01,01,北海道,5140000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,02,青森県,1204000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,03,岩手県,1181000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,04,宮城県,2280000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,05,秋田県,930000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,06,山形県,1041000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,07,福島県,1790000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,08,茨城県,2840000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,09,栃木県,1909000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,10,群馬県,1913000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,11,埼玉県,7337000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,12,千葉県,6266000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,13,東京都,14038000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,14,神奈川県,9232000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,15,新潟県,2153000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,16,富山県,1017000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,17,石川県,1118000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,18,福井県,753000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,19,山梨県,802000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,20,長野県,2020000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,21,岐阜県,1946000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,22,静岡県,3582000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,23,愛知県,7495000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,24,三重県,1742000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,25,滋賀県,1409000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,26,京都府,2550000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,27,大阪府,8782000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,28,兵庫県,5402000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,29,奈良県,1306000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,30,和歌山県,903000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,31,鳥取県,544000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,32,島根県,658000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,33,岡山県,1862000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,34,広島県,2760000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,35,山口県,1313000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,36,徳島県,704000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,37,香川県,934000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,38,愛媛県,1306000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,39,高知県,676000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,40,福岡県,5116000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,41,佐賀県,801000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,42,長崎県,1283000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,43,熊本県,1718000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,44,大分県,1107000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,45,宮崎県,1052000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,46,鹿児島県,1563000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2022,2022-10-01,47,沖縄県,1468000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2022-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1701; 千人×1000=人; 2026-07-07
2023,2023-10-01,01,北海道,5092000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,02,青森県,1184000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,03,岩手県,1163000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,04,宮城県,2264000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,05,秋田県,914000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,06,山形県,1026000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,07,福島県,1767000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,08,茨城県,2825000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,09,栃木県,1897000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
2023,2023-10-01,10,群馬県,1902000,e-Stat 人口推計 R2国勢調査基準 (Statistics Bureau pop_2023_est.csv),02_Data/raw/Statistics_Bureau/pop_2023_est.csv,総人口（男女計）2023-10-01 R2国勢調査基準 単位=千人→×1000,time_code=1801; 千人×1000=人; 2026-07-07
