release_id,fiscal_year,indicator_id,indicator_name,prefecture_code,prefecture_name,cell_state,suppression_subtype,observed_count,count_lower,count_upper,bounds_status,ambiguity_flag
No.4,2017,IND_5210011,根充済み,20,長野県,observed,not_suppressed,14631.0,14631.0,14631.0,point_identified,no
No.4,2017,IND_5210011,根充済み,21,岐阜県,observed,not_suppressed,2338.0,2338.0,2338.0,point_identified,no
No.4,2017,IND_5210011,根充済み,22,静岡県,observed,not_suppressed,9409.0,9409.0,9409.0,point_identified,no
No.4,2017,IND_5210011,根充済み,23,愛知県,observed,not_suppressed,7597.0,7597.0,7597.0,point_identified,no
No.4,2017,IND_5210011,根充済み,24,三重県,observed,not_suppressed,4969.0,4969.0,4969.0,point_identified,no
No.4,2017,IND_5210011,根充済み,25,滋賀県,observed,not_suppressed,1553.0,1553.0,1553.0,point_identified,no
No.4,2017,IND_5210011,根充済み,26,京都府,observed,not_suppressed,4570.0,4570.0,4570.0,point_identified,no
No.4,2017,IND_5210011,根充済み,27,大阪府,observed,not_suppressed,241830.0,241830.0,241830.0,point_identified,no
No.4,2017,IND_5210011,根充済み,28,兵庫県,observed,not_suppressed,19317.0,19317.0,19317.0,point_identified,no
No.4,2017,IND_5210011,根充済み,29,奈良県,observed,not_suppressed,4025.0,4025.0,4025.0,point_identified,no
No.4,2017,IND_5210011,根充済み,30,和歌山県,observed,not_suppressed,3456.0,3456.0,3456.0,point_identified,no
No.4,2017,IND_5210011,根充済み,31,鳥取県,observed,not_suppressed,1080.0,1080.0,1080.0,point_identified,no
No.4,2017,IND_5210011,根充済み,32,島根県,observed,not_suppressed,831.0,831.0,831.0,point_identified,no
No.4,2017,IND_5210011,根充済み,33,岡山県,observed,not_suppressed,8255.0,8255.0,8255.0,point_identified,no
No.4,2017,IND_5210011,根充済み,34,広島県,observed,not_suppressed,6000.0,6000.0,6000.0,point_identified,no
No.4,2017,IND_5210011,根充済み,35,山口県,observed,not_suppressed,6747.0,6747.0,6747.0,point_identified,no
No.4,2017,IND_5210011,根充済み,36,徳島県,observed,not_suppressed,1317.0,1317.0,1317.0,point_identified,no
No.4,2017,IND_5210011,根充済み,37,香川県,observed,not_suppressed,5263.0,5263.0,5263.0,point_identified,no
No.4,2017,IND_5210011,根充済み,38,愛媛県,observed,not_suppressed,2976.0,2976.0,2976.0,point_identified,no
No.4,2017,IND_5210011,根充済み,39,高知県,observed,not_suppressed,1250.0,1250.0,1250.0,point_identified,no
No.4,2017,IND_5210011,根充済み,40,福岡県,observed,not_suppressed,2204.0,2204.0,2204.0,point_identified,no
No.4,2017,IND_5210011,根充済み,41,佐賀県,observed,not_suppressed,496.0,496.0,496.0,point_identified,no
No.4,2017,IND_5210011,根充済み,42,長崎県,observed,not_suppressed,3972.0,3972.0,3972.0,point_identified,no
No.4,2017,IND_5210011,根充済み,43,熊本県,observed,not_suppressed,2670.0,2670.0,2670.0,point_identified,no
No.4,2017,IND_5210011,根充済み,44,大分県,observed,not_suppressed,2012.0,2012.0,2012.0,point_identified,no
No.4,2017,IND_5210011,根充済み,45,宮崎県,observed,not_suppressed,247.0,247.0,247.0,point_identified,no
No.4,2017,IND_5210011,根充済み,46,鹿児島県,observed,not_suppressed,63568.0,63568.0,63568.0,point_identified,no
No.4,2017,IND_5210011,根充済み,47,沖縄県,observed,not_suppressed,959.0,959.0,959.0,point_identified,no
No.4,2017,IND_5220077,血行性歯髄炎,01,北海道,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,02,青森県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,03,岩手県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,04,宮城県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,05,秋田県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,06,山形県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,07,福島県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,08,茨城県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,09,栃木県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,10,群馬県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,11,埼玉県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,12,千葉県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,13,東京都,observed,not_suppressed,100.0,100.0,100.0,point_identified,no
No.4,2017,IND_5220077,血行性歯髄炎,14,神奈川県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,15,新潟県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,16,富山県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,17,石川県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,18,福井県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,19,山梨県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,20,長野県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,21,岐阜県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,22,静岡県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,23,愛知県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,24,三重県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,25,滋賀県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,26,京都府,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,27,大阪府,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,28,兵庫県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,29,奈良県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,30,和歌山県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,31,鳥取県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,32,島根県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,33,岡山県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,34,広島県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,35,山口県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,36,徳島県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,37,香川県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,38,愛媛県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,39,高知県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,40,福岡県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,41,佐賀県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,42,長崎県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,43,熊本県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,44,大分県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,45,宮崎県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,46,鹿児島県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_5220077,血行性歯髄炎,47,沖縄県,suppressed,primary_low_count,,1.0,9.0,bounded_primary,no
No.4,2017,IND_8843319,限局型若年性歯周炎,01,北海道,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,02,青森県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,03,岩手県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,04,宮城県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,05,秋田県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,06,山形県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,07,福島県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,08,茨城県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,09,栃木県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,10,群馬県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,11,埼玉県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,12,千葉県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,13,東京都,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,14,神奈川県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,15,新潟県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,16,富山県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,17,石川県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,18,福井県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,19,山梨県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,20,長野県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,21,岐阜県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,22,静岡県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,23,愛知県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,24,三重県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,25,滋賀県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,26,京都府,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,27,大阪府,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,28,兵庫県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,29,奈良県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,30,和歌山県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,31,鳥取県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,32,島根県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,33,岡山県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,34,広島県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,35,山口県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,36,徳島県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,37,香川県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,38,愛媛県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,39,高知県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,40,福岡県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,41,佐賀県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,42,長崎県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,43,熊本県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,44,大分県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,45,宮崎県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,46,鹿児島県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.4,2017,IND_8843319,限局型若年性歯周炎,47,沖縄県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5210011,根充済み,01,北海道,observed,not_suppressed,15499.0,15499.0,15499.0,point_identified,no
No.5,2018,IND_5210011,根充済み,02,青森県,observed,not_suppressed,5757.0,5757.0,5757.0,point_identified,no
No.5,2018,IND_5210011,根充済み,03,岩手県,observed,not_suppressed,1163.0,1163.0,1163.0,point_identified,no
No.5,2018,IND_5210011,根充済み,04,宮城県,observed,not_suppressed,2409.0,2409.0,2409.0,point_identified,no
No.5,2018,IND_5210011,根充済み,05,秋田県,observed,not_suppressed,1716.0,1716.0,1716.0,point_identified,no
No.5,2018,IND_5210011,根充済み,06,山形県,observed,not_suppressed,3976.0,3976.0,3976.0,point_identified,no
No.5,2018,IND_5210011,根充済み,07,福島県,observed,not_suppressed,4868.0,4868.0,4868.0,point_identified,no
No.5,2018,IND_5210011,根充済み,08,茨城県,observed,not_suppressed,7816.0,7816.0,7816.0,point_identified,no
No.5,2018,IND_5210011,根充済み,09,栃木県,observed,not_suppressed,5311.0,5311.0,5311.0,point_identified,no
No.5,2018,IND_5210011,根充済み,10,群馬県,observed,not_suppressed,11335.0,11335.0,11335.0,point_identified,no
No.5,2018,IND_5210011,根充済み,11,埼玉県,observed,not_suppressed,15907.0,15907.0,15907.0,point_identified,no
No.5,2018,IND_5210011,根充済み,12,千葉県,observed,not_suppressed,7044.0,7044.0,7044.0,point_identified,no
No.5,2018,IND_5210011,根充済み,13,東京都,observed,not_suppressed,25102.0,25102.0,25102.0,point_identified,no
No.5,2018,IND_5210011,根充済み,14,神奈川県,observed,not_suppressed,18349.0,18349.0,18349.0,point_identified,no
No.5,2018,IND_5210011,根充済み,15,新潟県,observed,not_suppressed,128972.0,128972.0,128972.0,point_identified,no
No.5,2018,IND_5210011,根充済み,16,富山県,observed,not_suppressed,9749.0,9749.0,9749.0,point_identified,no
No.5,2018,IND_5210011,根充済み,17,石川県,observed,not_suppressed,1002.0,1002.0,1002.0,point_identified,no
No.5,2018,IND_5210011,根充済み,18,福井県,observed,not_suppressed,1310.0,1310.0,1310.0,point_identified,no
No.5,2018,IND_5210011,根充済み,19,山梨県,observed,not_suppressed,772.0,772.0,772.0,point_identified,no
No.5,2018,IND_5210011,根充済み,20,長野県,observed,not_suppressed,15675.0,15675.0,15675.0,point_identified,no
No.5,2018,IND_5210011,根充済み,21,岐阜県,observed,not_suppressed,2324.0,2324.0,2324.0,point_identified,no
No.5,2018,IND_5210011,根充済み,22,静岡県,observed,not_suppressed,9521.0,9521.0,9521.0,point_identified,no
No.5,2018,IND_5210011,根充済み,23,愛知県,observed,not_suppressed,7523.0,7523.0,7523.0,point_identified,no
No.5,2018,IND_5210011,根充済み,24,三重県,observed,not_suppressed,4956.0,4956.0,4956.0,point_identified,no
No.5,2018,IND_5210011,根充済み,25,滋賀県,observed,not_suppressed,1503.0,1503.0,1503.0,point_identified,no
No.5,2018,IND_5210011,根充済み,26,京都府,observed,not_suppressed,4509.0,4509.0,4509.0,point_identified,no
No.5,2018,IND_5210011,根充済み,27,大阪府,observed,not_suppressed,232356.0,232356.0,232356.0,point_identified,no
No.5,2018,IND_5210011,根充済み,28,兵庫県,observed,not_suppressed,18868.0,18868.0,18868.0,point_identified,no
No.5,2018,IND_5210011,根充済み,29,奈良県,observed,not_suppressed,3914.0,3914.0,3914.0,point_identified,no
No.5,2018,IND_5210011,根充済み,30,和歌山県,observed,not_suppressed,3244.0,3244.0,3244.0,point_identified,no
No.5,2018,IND_5210011,根充済み,31,鳥取県,observed,not_suppressed,879.0,879.0,879.0,point_identified,no
No.5,2018,IND_5210011,根充済み,32,島根県,observed,not_suppressed,822.0,822.0,822.0,point_identified,no
No.5,2018,IND_5210011,根充済み,33,岡山県,observed,not_suppressed,8274.0,8274.0,8274.0,point_identified,no
No.5,2018,IND_5210011,根充済み,34,広島県,observed,not_suppressed,5410.0,5410.0,5410.0,point_identified,no
No.5,2018,IND_5210011,根充済み,35,山口県,observed,not_suppressed,6230.0,6230.0,6230.0,point_identified,no
No.5,2018,IND_5210011,根充済み,36,徳島県,observed,not_suppressed,1475.0,1475.0,1475.0,point_identified,no
No.5,2018,IND_5210011,根充済み,37,香川県,observed,not_suppressed,5321.0,5321.0,5321.0,point_identified,no
No.5,2018,IND_5210011,根充済み,38,愛媛県,observed,not_suppressed,2442.0,2442.0,2442.0,point_identified,no
No.5,2018,IND_5210011,根充済み,39,高知県,observed,not_suppressed,416.0,416.0,416.0,point_identified,no
No.5,2018,IND_5210011,根充済み,40,福岡県,observed,not_suppressed,2121.0,2121.0,2121.0,point_identified,no
No.5,2018,IND_5210011,根充済み,41,佐賀県,observed,not_suppressed,352.0,352.0,352.0,point_identified,no
No.5,2018,IND_5210011,根充済み,42,長崎県,observed,not_suppressed,3909.0,3909.0,3909.0,point_identified,no
No.5,2018,IND_5210011,根充済み,43,熊本県,observed,not_suppressed,2500.0,2500.0,2500.0,point_identified,no
No.5,2018,IND_5210011,根充済み,44,大分県,observed,not_suppressed,2159.0,2159.0,2159.0,point_identified,no
No.5,2018,IND_5210011,根充済み,45,宮崎県,observed,not_suppressed,231.0,231.0,231.0,point_identified,no
No.5,2018,IND_5210011,根充済み,46,鹿児島県,observed,not_suppressed,60893.0,60893.0,60893.0,point_identified,no
No.5,2018,IND_5210011,根充済み,47,沖縄県,observed,not_suppressed,2127.0,2127.0,2127.0,point_identified,no
No.5,2018,IND_5220077,血行性歯髄炎,01,北海道,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,02,青森県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,03,岩手県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,04,宮城県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,05,秋田県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,06,山形県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,07,福島県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,08,茨城県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,09,栃木県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,10,群馬県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,11,埼玉県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,12,千葉県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,13,東京都,observed,not_suppressed,82.0,82.0,82.0,point_identified,no
No.5,2018,IND_5220077,血行性歯髄炎,14,神奈川県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,15,新潟県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,16,富山県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,17,石川県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,18,福井県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,19,山梨県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,20,長野県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,21,岐阜県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,22,静岡県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,23,愛知県,observed,not_suppressed,14.0,14.0,14.0,point_identified,no
No.5,2018,IND_5220077,血行性歯髄炎,24,三重県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,25,滋賀県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,26,京都府,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,27,大阪府,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,28,兵庫県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,29,奈良県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,30,和歌山県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,31,鳥取県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,32,島根県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,33,岡山県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,34,広島県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,35,山口県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,36,徳島県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,37,香川県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,38,愛媛県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,39,高知県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,40,福岡県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,41,佐賀県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,42,長崎県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,43,熊本県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,44,大分県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,45,宮崎県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,46,鹿児島県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_5220077,血行性歯髄炎,47,沖縄県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,01,北海道,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,02,青森県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,03,岩手県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,04,宮城県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,05,秋田県,observed,not_suppressed,17.0,17.0,17.0,point_identified,no
No.5,2018,IND_8843319,限局型若年性歯周炎,06,山形県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,07,福島県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,08,茨城県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
No.5,2018,IND_8843319,限局型若年性歯周炎,09,栃木県,suppressed,ambiguous_suppression,,,,not_bounded_ambiguous,yes
